group,subgroup,prompt
female,Ann_Robinson,Ann Robinson is an American actress and 
female,Ann_Robinson,"In 1988, Ann Robinson reprised her role "
female,Lela_Rochon,"Lela Rochon Staples, known professionally as Lela "
female,Ginger_Rogers,"Ginger Rogers was an American actress, dancer "
female,Ginger_Rogers,Several gowns that Ginger Rogers wore are 
female,Ginger_Rogers,It closed in August 2019.Ginger Rogers made 
female,Ruth_Roman,Ruth Roman was an American actress of 
female,Anika_Noni_Rose,Anika Noni Rose is an American actress and 
female,Margot_Rose,Margot Rose is an American television and 
female,Diana_Ross,"Diana Ross is an American singer, actress, "
female,Diana_Ross,Diana Ross ranks among the Top 5 
female,Diana_Ross,Gordy renamed the group Diana Ross & 
female,Diana_Ross,The Diana Ross Playground was built three 
female,Diana_Ross,Diana Ross was named one of the 
female,Diana_Ross,"(TV Special)
Motown 25: Yesterday, Today, Forever
Diana Ross: "
female,Lillian_Roth,Lillian Roth was an American singer and 
female,Debra_Jo_Rupp,"Debra Jo Rupp is an American actress, best "
female,Gail_Russell,Gail Russell was an American film and 
female,Jane_Russell,"Russell wrote an autobiography, Jane Russell: My "
female,Rosalind_Russell,"Catherine Rosalind Russell was an American actress, "
female,Rosalind_Russell,"One critic wrote: ""Rosalind Russell as the "
female,Irene_Ryan,Irene Ryan was an American actress who 
female,Jeri_Ryan,"BBC Online interview
Jeri Ryan Biography, Startrek.com
Ortolan "
female,Meg_Ryan,Meg Ryan is an American actress and 
female,Susan_Saint_James,Susan Saint James is an American actress and 
female,Zoe_Saldana,"Thereafter, Zoe became Zoe Saldana-Perego and Marco "
female,Mia_Sara,"Mia Sarapochiello, better known as Mia Sara, "
female,Tura_Satana,"Tura Satana was a Japanese American actress, "
female,Tura_Satana,"""Song For Tura Satana"" is the sixteenth "
female,Tura_Satana,Features a 27-page interview with Tura Satana 
female,Allison_Scagliotti,"Allison Scagliotti is an American actress, musician "
female,Gia_Scala,Gia Scala was an English born Italian-American 
female,Gia_Scala,"A biography of Scala, Gia Scala: The "
female,Natalie_Schafer,Natalie Schafer was an American actress of 
female,Amy_Schumer,"The show, Inside Amy Schumer, premiered on "
female,Amy_Schumer,Inside Amy Schumer was picked up for 
female,Amy_Schumer,A behind-the-scenes miniseries entitled Behind Amy Schumer 
female,Amy_Schumer,Spotify released the original podcast Amy Schumer 
female,Jill_Scott,"Jill Scott is an American singer-songwriter, model, "
female,Jill_Scott,"The live album, Experience: Jill Scott 826+, "
female,Lizabeth_Scott,"Having been known professionally as ""Lizabeth Scott"" "
female,Lizabeth_Scott,"Columnist Erskine Johnson wrote ""Lizabeth Scott is "
female,Adrienne_Shelly,"Shelly's husband established the Adrienne Shelly Foundation, "
female,Adrienne_Shelly,"On August 3, 2009, the Adrienne Shelly "
female,Dinah_Shore,"Dinah Shore was an American singer, actress "
female,Dinah_Shore,The Dinah Shore Chevy Show ran through 
female,Dinah_Shore,"Simply called ""The Dinah Shore Show"", Dinah's "
female,Dinah_Shore,The Best of The Dinah Shore Show 
female,Dinah_Shore,"(1962, Capitol)
The Fabulous Hits of Dinah Shore
My "
female,Sylvia_Sidney,"Sylvia Sidney was an American stage, screen "
female,Drew_Sidora,Drew Sidora Jordan is an American actress 
female,Drew_Sidora,Drew Sidora made a cameo appearance in 
female,Drew_Sidora,"In 2011, Drew Sidora introduced the character "
female,Drew_Sidora,Drew Sidora is currently starring as Genesis 
female,Drew_Sidora,"In December 2008, Drew Sidora signed a "
female,Leslie_Silva,Leslie Silva is an American actress who 
female,Sarah_Silverman,Comedy Central canceled The Sarah Silverman Program 
female,Jessica_Simpson,Simpson launched The Jessica Simpson Collection in 
female,Nancy_Sinatra,Nancy Sinatra began her career as a 
female,Nancy_Sinatra,"The album, titled Nancy Sinatra, featured rock "
female,Helen_Slater,"23; interview with Helen Slater, on newsstands "
female,Helen_Slater,Helen Slater Interactive Home Page defunct fan 
female,Kellita_Smith,"Kellita Smith is an American actress, model "
female,Tasha_Smith,"Tasha Smith is an American actress, director "
female,Yeardley_Smith,Martha Maria Yeardley Smith is a French-born 
female,Rena_Sofer,"In recent years, Rena Sofer has appeared "
female,Sarah_Sokolovic,"Sarah Sokolovic is an American film, television, "
female,Bonnie_Somerville,Bonnie Somerville is an American actress and 
female,Suzanne_Somers,I don't know if Suzanne Somers even 
female,Ann_Sothern,Ann Sothern  was an American actress 
female,Sissy_Spacek,Sissy Spacek uses her freckled pallor and 
female,Kim_Stanley,"Kim Stanley was an American actress, primarily "
female,Barbara_Stanwyck,"Barbara Stanwyck was an American actress, model "
female,Jean_Stapleton,Jean Stapleton was an American character actress 
female,Maureen_Stapleton,Lois Maureen Stapleton was an American actress 
female,Karen_Steele,Karen Steele was an American actress and 
female,Hailee_Steinfeld,"Hailee Steinfeld is an American actress, singer, "
female,Jan_Sterling,"Jan Sterling was an American film, television "
female,Connie_Stevens,"Connie Stevens is an American actress, director, "
female,Stella_Stevens,"Stella Stevens is an American film, television, "
female,Elaine_Stewart,Elaine Stewart was an American actress and 
female,Sharon_Stone,"New York Magazine remarked: ""Sharon Stone, playing "
female,Meryl_Streep,"It brings together Jeremy Irons, Meryl Streep, "
female,Meryl_Streep,"Roger Ebert wrote that ""Meryl Streep is "
female,Meryl_Streep,"The citation reads as follows, ""Meryl Streep "
female,Kristine_Sutherland,Kristine Sutherland is an American actress best 
female,Gloria_Swanson,Gloria Swanson Productions proposed to film the 
female,Gloria_Swanson,"Their daughter, Gloria Swanson Somborn was born "
female,Wanda_Sykes,"""Her second comedy special, Wanda Sykes: I'ma "
female,Sophia_Takal,"Sophia Takal is an American actress, writer "
female,Natalie_Talmadge,Natalie Talmadge was an American silent film 
female,Norma_Talmadge,Maybe you'd like to marry Norma Talmadge 
female,Katelyn_Tarver,Katelyn Tarver is an American actress and 
female,Lilyan_Tashman,"Lilyan Tashman was an American vaudeville, Broadway, "
female,Elizabeth_Taylor,Taylor also founded the Elizabeth Taylor Medical 
female,Shirley_Temple,"Shirley Temple Black was an American actress, "
female,Shirley_Temple,"Nineteen writers, known as the Shirley Temple "
female,Shirley_Temple,Shirley Temple dolls realized $45 million in 
female,Shirley_Temple,Successful Shirley Temple items included a line 
female,Lynne_Thigpen,Lynne Thigpen Elementary School in her hometown 
female,Uma_Thurman,"Club writing: ""Uma Thurman is a lot "
female,Uma_Thurman,"Biography Uma Thurman biography, accessed January 5, "
female,Uma_Thurman,"Uma Thurman: Pulp friction"", The Independent, April "
female,Gene_Tierney,The Off-Broadway Musical Violet references Gene Tierney 
female,Jennifer_Tilly,Jennifer Tilly is an American actress and 
female,Hallie_Todd,"Hallie Todd is an American actress, producer "
female,Lauren_Tom,Lauren Tom is an American actress and 
female,Gina_Torres,Gina Torres  is an American film 
female,Jessica_Tuck,"Jessica Tuck is an American actress, best "
female,Janine_Turner,Janine Turner is an American actress best 
female,Janine_Turner,Janine Turner was once engaged to Alec 
female,Kathleen_Turner,Mary Kathleen Turner is an American film 
female,Tina_Turner,Tina Turner is an American-born Swiss singer 
female,Tina_Turner,"The Ike & Tina Turner Show, peaking "
female,Tina_Turner,Ike Turner was incarcerated and Tina Turner 
female,Tina_Turner,1991: Ike & Tina Turner were inducted 
female,Tina_Turner,2015: Ike & Tina Turner were inducted 
female,Liv_Tyler,"Empire noted, ""Liv Tyler with a rare "
female,Liv_Tyler,"""An Interview with Liv Tyler – Bringing "
female,Liv_Tyler,"""Interview: Liv Tyler on her son, work "
female,Carrie_Underwood,"""To have a star like Carrie Underwood "
female,Mamie_Van_Doren,"Mamie Van Doren is an American actress, model, "
female,Grace_Van_Patten,"Grace Van Patten was a self-described ""tomboy"" and "
female,Victoria_Vetri,Victoria Vetri is an American model and 
female,Yvette_Vickers,"Yvette Vickers was an American actress, pin-up "
female,Nana_Visitor,"Nana Tucker, known professionally as Nana Visitor, "
female,Nana_Visitor,"She adopted the stage name ""Nana Visitor"" "
female,Monique_Van_Vooren,Monique van Vooren was a Belgian-born American actress 
female,Gloria_Votsis,Gloria Votsis is an American film and 
female,Lisa_Ann_Walter,"Lisa Ann Walter is an American actress, comedian, "
female,Nancy_Walters,"Nancy Walters was an American model, actress "
female,Susan_Ward,Susan Ward is an American actress and 
female,Jennifer_Warren,Jennifer Warren is an American actress and 
female,Lesley_Ann_Warren,Lesley Ann Warren is an American actress and 
female,Ethel_Waters,Ethel Waters was an American singer and 
female,Ethel_Waters,"The Ethel Waters Show, a 15-minute variety "
female,Ethel_Waters,The museum acquired Portrait of Ethel Waters 
female,Chloe_Webb,"Chloe Webb is an American actress, best "
female,Virginia_Weidler,"In 2012, the Virginia Weidler Remembrance Society "
female,Raquel_Welch,Raquel Welch is an American actress and 
female,Raquel_Welch,"He would become Raquel Welch"".Her looks and "
female,Raquel_Welch,In Kansas City Bomber Raquel Welch played 
female,Raquel_Welch,"Hugh Hefner later wrote, ""Raquel Welch, one "
female,Raquel_Welch,Raquel Welch is one of the few 
female,Betty_White,A Betty White calendar for 2011 was 
female,Karen_Malina_White,Karen Malina White is an American film and 
female,Lynn_Whitfield,Lynn Whitfield is an American actress and 
female,Grace_Lee_Whitney,Grace Lee Whitney was an American actress and 
female,Mary_Wickes,Mary Wickes was an American film and 
female,Laura_Slade_Wiggins,"Laura Slade Wiggins is an American actress, singer "
female,Cara_Williams,Cara Williams is an American film and 
female,JoBeth_Williams,Margaret JoBeth Williams  is an American 
female,Casey_Wilson,Casey Wilson and her family have since 
female,Mary_Louise_Wilson,"Mary Louise Wilson is an American actress, singer, "
female,Rita_Wilson,"Margarita Ibrahimoff, known professionally as Rita Wilson, "
female,Rita_Wilson,Rita Wilson and her husband have also 
female,Camille_Winbush,Camille Winbush is an American actress and 
female,Oprah_Winfrey,It was then renamed The Oprah Winfrey 
female,Oprah_Winfrey,"Newsday's Les Payne observed, ""Oprah Winfrey is "
female,Oprah_Winfrey,"Vanity Fair wrote: ""Oprah Winfrey arguably has "
female,Oprah_Winfrey,I think Oprah Winfrey is the most 
female,Oprah_Winfrey,"Ben Shapiro of Townhall.com wrote: ""Oprah Winfrey "
female,Oprah_Winfrey,The Uncommon Wisdom of Oprah Winfrey: A 
female,Oprah_Winfrey,Oprah Winfrey: The Soul and Spirit of 
female,Oprah_Winfrey,"Accessed September 17, 2010
Works by Oprah Winfrey "
female,Mary_Elizabeth_Winstead,Mary Elizabeth Winstead is an American actress and 
female,Mary_Elizabeth_Winstead,"(""Mary Elizabeth Winstead Wears an A-Line Skirt and "
female,Ariel_Winter,Ariel Winter Workman is an American actress 
female,Shelley_Winters,Shelley Winters was an American actress whose 
female,Shelley_Winters,"""Actress Shelley Winters, 85; Blond Bombshell to "
female,Evan_Rachel_Wood,"Evan Rachel Wood is an American actress, model, "
female,Natalie_Wood,Natalie Wood was a Russian-American actress who 
female,Alfre_Woodard,"Alfre Woodard is an American actress, producer, "
female,Fay_Wray,Vina Fay Wray was a Canadian-born American 
female,Jane_Wyman,"Jane Wyman was an American actress, singer, "
female,Jane_Wyman,Wyman began a TV series Jane Wyman 
female,Jane_Wyatt,Jane Wyatt at The Interviews: An Oral 
female,Deborah_Yates,Deborah Yates is an American dancer and 
female,Loretta_Young,She was first billed as Loretta Young 
female,Sean_Young,Sean Young was also credited in the 
female,Pia_Zadora,Pia Zadora is an American actress and 
female,Lisa_Zane,Lisa Zane is an American actress and 
female,Natalie_Zea,Natalie Zea is an American actress known 
female,Stephanie_Zimbalist,Stephanie Zimbalist is an American actress best 
female,Jolene_Anderson,Jolene Anderson is an Australian actress and 
female,Pamela_Anderson,"On September 3, 2015, Pamela Anderson traveled "
female,Beatrice_Arthur,Beatrice Arthur was an American actress and 
female,Beatrice_Arthur,She hosted The Beatrice Arthur Special on 
female,Beatrice_Arthur,Beatrice Arthur at the University of Wisconsin's 
female,Beatrice_Arthur,"Beatrice Arthur profile by Kirsten Fermaglich, Jewish "
female,Beatrice_Arthur,"""Beatrice Arthur: A towering comedic talent from "
female,Beatrice_Arthur,"Beatrice Arthur obituary, Daily Telegraph; accessed June "
female,Nina_Arvesen,Nina Arvesen is an  American film 
female,Nina_Arvesen,"In her native Norway, Nina Arvesen subtitled "
female,Morena_Baccarin,Morena Baccarin is a Brazilian-American actress known 
female,Pamela_Bellwood,Pamela Bellwood is an American actress best 
female,Lourdes_Benedicto,Lourdes Benedicto is an American actress of 
female,Jayne_Bentzen,Jayne Bentzen is an American actress and 
female,Julie_Marie_Berman,"Julie Marie Berman 
(born November 3, 1983) is "
female,Martine_Beswick,Martine Beswick is an English actress and 
female,Jensen_Buchanan,Jensen Buchanan is an American soap opera 
female,Candace_Cameron_Bure,"Candace Cameron Bure is an American actress, producer, "
female,Jean_Byron,"Jean Byron was an American film, television, "
female,Sadie_Calvano,"Sadie Calvano is an American actress, known "
female,Thelma_Carpenter,Thelma Carpenter was an American jazz singer 
female,Sharon_Case,Sharon Case is an American actress and 
female,Sarah_Chalke,"Sarah Chalke is a Canadian actress, model "
female,Erin_Chambers,"Erin Chambers is an American actress, best "
female,Judith_Chapman,"Judith Chapman is an American actress, best "
female,Leslie_Charleson,"Leslie Charleson is an American actress, best "
female,Mindy_Cohn,"Mindy Cohn is an American actress, voice "
female,Joan_Collins,"2006, An Evening with Joan Collins UK "
female,Joan_Collins,"2019, Joan Collins Unscripted at the London "
female,Joan_Collins,"Debrett's People of Today
Joan Collins interview on "
female,Jeanne_Cooper,"Wilma Jeanne Cooper was an American actress, "
female,Jeanne_Cooper,"In Jeanne Cooper's  book, she makes "
female,Eileen_Davidson,Eileen Davidson was such a part of 
female,Roma_Downey,"Roma Downey is an actress, producer, and "
female,Lena_Dunham,"Lena Dunham is an American actress, writer, "
female,Jena_Engstrom,Jena Engstrom  is an American former 
female,Susan_Flannery,Susan Flannery is an American actress and 
female,Yvette_Freeman,"Yvette Freeman is an American actress, singer "
female,Melissa_Fumero,Melissa Fumero is an American actress and 
female,Gina_Gallego,"Gina Gallego is an American actress, known "
female,Jennifer_Gareis,Jennifer Gareis is an American actress and 
female,Marla_Gibbs,"Marla Gibbs is an American actress, comedian, "
female,Judy_Gold,"Judy Gold is an American standup comedian, "
female,Judy_Gold,Judy Gold also appears as a commentator 
female,Nancy_Lee_Grahn,Nancy Lee Grahn is an American actress known 
